2014.04.04                                                                                                  1380000 1377000 1397000 1377000 368007
2014.04.07                                                                                                  1397000 1397000 1397000 1374000 215235
2014.04.08                                                                                                  1394000 1387000 1399000 1375000 212164
2014.04.09                                                                                                  1371000 1394000 1395000 1364000 321232
2014.04.10                                                                                                  1380000 1369000 1380000 1360000 199984
2014.04.11                                                                                                  1365000 1362000 1368000 1359000 213187
2014.04.14                                                                                                  1370000 1365000 1386000 1365000 211720
2014.04.15                                                                                                  1370000 1386000 1387000 1369000 219396
2014.04.16                                                                                                  1380000 1370000 1392000 1363000 186171
2014.04.17                                                                                                  1370000 1376000 1380000 1366000 144833
2014.04.18                                                                                                  1378000 1370000 1379000 1370000 190367
2014.04.21                                                                                                  1380000 1379000 1386000 1375000 65985
2014.04.22                                                                                                  1375000 1374000 1384000 1371000 121686
2014.04.23                                                                                                  1389000 1394000 1395000 1382000 190015
2014.04.24                                                                                                  1407000 1409000 1409000 1399000 210924
2014.04.25                                                                                                  1399000 1420000 1428000 1398000 305396
2014.04.28                                                                                                  1388000 1404000 1406000 1382000 188629
2014.04.29                                                                                                  1360000 1389000 1395000 1351000 218184
2014.04.30                                                                                                  1343000 1380000 1381000 1326000 300946
2014.05.02                                                                                                  1346000 1354000 1359000 1344000 298867
2014.05.07                                                                                                  1344000 1350000 1356000 1340000 283794
2014.05.08                                                                                                  1350000 1355000 1355000 1344000 325638
2014.05.09                                                                                                  1335000 1356000 1358000 1326000 263141
2014.05.12                                                                                                  1388000 1336000 1395000 1332000 318896
2014.05.13                                                                                                  1400000 1388000 1425000 1388000 242148
2014.05.14                                                                                                  1415000 1409000 1415000 1401000 222075
2014.05.15                                                                                                  1410000 1414000 1419000 1403000 136134
2014.05.16                                                                                                  1428000 1400000 1437000 1399000 317130
2014.05.19                                                                                                  1448000 1428000 1450000 1408000 385621
2014.05.20                                                                                                  1451000 1445000 1454000 1435000 320146
2014.05.21                                                                                                  1441000 1435000 1450000 1435000 216850
2014.05.22                                                                                                  1426000 1441000 1448000 1426000 190800
2014.05.23                                                                                                  1428000 1405000 1428000 1405000 170233
2014.05.26                                                                                                  1422000 1420000 1432000 1415000 74712
2014.05.27                                                                                                  1407000 1417000 1423000 1403000 94968
2014.05.28                                                                                                  1433000 1419000 1435000 1409000 184019
2014.05.29                                                                                                  1460000 1450000 1465000 1440000 250430
2014.05.30                                                                                                  1443000 1470000 1482000 1443000 316621
2014.06.02                                                                                                  1455000 1443000 1458000 1439000 148789
2014.06.03                                                                                                  1470000 1484000 1495000 1465000 344685
2014.06.05                                                                                                  1457000 1466000 1480000 1450000 270141
2014.06.09                                                                                                  1409000 1470000 1473000 1402000 445392
2014.06.10                                                                                                  1436000 1421000 1438000 1405000 184282
2014.06.11                                                                                                  1422000 1412000 1430000 1412000 172515
2014.06.12                                                                                                  1413000 1430000 1430000 1401000 258863
2014.06.13                                                                                                  1367000 1402000 1404000 1363000 371781
2014.06.16                                                                                                  1374000 1380000 1382000 1362000 306399
2014.06.17                                                                                                  1374000 1360000 1378000 1351000 269535
2014.06.18                                                                                                  1358000 1373000 1376000 1356000 220887
2014.06.19                                                                                                  1323000 1345000 1349000 1320000 446794
2014.06.20                                                                                                  1301000 1330000 1330000 1296000 478053
2014.06.23                                                                                                  1322000 1321000 1332000 1316000 249765
2014.06.24                                                                                                  1345000 1340000 1354000 1332000 237817
2014.06.25                                                                                                  1320000 1330000 1333000 1318000 204638
2014.06.26                                                                                                  1325000 1309000 1343000 1307000 255306
2014.06.27                                                                                                  1311000 1307000 1319000 1306000 179061
2014.06.30                                                                                                  1322000 1310000 1324000 1309000 177621
2014.07.01                                                                                                  1310000 1308000 1314000 1301000 174508
2014.07.02                                                                                                  1330000 1317000 1331000 1306000 222785
2014.07.03                                                                                                  1318000 1336000 1336000 1316000 170861
2014.07.04                                                                                                  1306000 1322000 1326000 1303000 119577
2014.07.07                                                                                                  1292000 1291000 1301000 1290000 188741
2014.07.08                                                                                                  1295000 1294000 1319000 1287000 241464
2014.07.09                                                                                                  1308000 1287000 1308000 1283000 236598
2014.07.10                                                                                                  1306000 1308000 1311000 1302000 179204
2014.07.11                                                                                                  1284000 1300000 1302000 1282000 215592
2014.07.14                                                                                                  1286000 1298000 1300000 1286000 141643
2014.07.15                                                                                                  1320000 1300000 1323000 1297000 239521
2014.07.16                                                                                                  1321000 1313000 1323000 1311000 182284
2014.07.17                                                                                                  1330000 1326000 1335000 1320000 218454
2014.07.18                                                                                                  1343000 1315000 1343000 1314000 194853
2014.07.21                                                                                                  1353000 1349000 1360000 1343000 161199
2014.07.22                                                                                                  1348000 1348000 1358000 1345000 126019
2014.07.23                                                                                                  1338000 1354000 1357000 1335000 128346
2014.07.24                                                                                                  1355000 1350000 1358000 1331000 161034
2014.07.25                                                                                                  1355000 1346000 1355000 1335000 175803
2014.07.28                                                                                                  1358000 1355000 1367000 1344000 179851
2014.07.29                                                                                                  1386000 1355000 1388000 1353000 256186
2014.07.30                                                                                                  1395000 1388000 1408000 1374000 347189
2014.07.31                                                                                                  1343000 1374000 1385000 1336000 487027
2014.08.01                                                                                                  1292000 1305000 1328000 1292000 564621
2014.08.04                                                                                                  1317000 1300000 1317000 1291000 241335
2014.08.05                                                                                                  1316000 1301000 1321000 1300000 172529
2014.08.06                                                                                                  1300000 1306000 1316000 1295000 216602
2014.08.07                                                                                                  1290000 1300000 1302000 1285000 190545
2014.08.08                                                                                                  1250000 1284000 1285000 1248000 412429
2014.08.11                                                                                                  1270000 1275000 1282000 1257000 372385
2014.08.12                                                                                                  1266000 1270000 1294000 1262000 179914
2014.08.13                                                                                                  1264000 1275000 1275000 1248000 256900
2014.08.14                                                                                                  1261000 1274000 1282000 1254000 208947
2014.08.18                                                                                                  1250000 1279000 1280000 1250000 210379
2014.08.19                                                                                                  1254000 1264000 1273000 1253000 200888
2014.08.20                                                                                                  1261000 1264000 1271000 1251000 188612
2014.08.21                                                                                                  1235000 1255000 1261000 1231000 342108
2014.08.22                                                                                                  1247000 1245000 1247000 1235000 168153
2014.08.25                                                                                                  1228000 1231000 1231000 1221000 231544
2014.08.26                                                                                                  1222000 1235000 1235000 1221000 214389
2014.08.27                                                                                                  1230000 1223000 1237000 1222000 243420
2014.08.28                                                                                                  1242000 1258000 1258000 1236000 206237
2014.08.29                                                                                                  1234000 1238000 1238000 1228000 291165
2014.09.01                                                                                                  1226000 1236000 1237000 1224000 113281
2014.09.02                                                                                                  1194000 1221000 1225000 1194000 317992
2014.09.03                                                                                                  1189000 1200000 1200000 1180000 424775
2014.09.04                                                                                                  1210000 1210000 1216000 1202000 241999
2014.09.05                                                                                                  1201000 1215000 1216000 1195000 215408
2014.09.11                                                                                                  1192000 1200000 1207000 1192000 466184
2014.09.12                                                                                                  1201000 1200000 1208000 1200000 217447
2014.09.15                                                                                                  1200000 1207000 1208000 1196000 143230
2014.09.16                                                                                                  1206000 1208000 1215000 1201000 141848
2014.09.17                                                                                                  1226000 1207000 1226000 1207000 150915
2014.09.18                                                                                                  1210000 1230000 1230000 1204000 189535
2014.09.19                                                                                                  1210000 1223000 1223000 1206000 268701
2014.09.22                                                                                                  1188000 1204000 1204000 1180000 320442
2014.09.23                                                                                                  1161000 1178000 1185000 1161000 390828
2014.09.24                                                                                                  1150000 1152000 1161000 1141000 315784
2014.09.25                                                                                                  1156000 1162000 1166000 1147000 388290
2014.09.26                                                                                                  1185000 1152000 1185000 1148000 248271
2014.09.29                                                                                                  1195000 1193000 1200000 1170000 188020
2014.09.30                                                                                                  1184000 1185000 1188000 1165000 247586
2014.10.01                                                                                                  1156000 1174000 1183000 1156000 238596
2014.10.02                                                                                                  1141000 1165000 1165000 1141000 254655
2014.10.06                                                                                                  1151000 1145000 1156000 1138000 425058
2014.10.07                                                                                                  1162000 1162000 1186000 1162000 202983
2014.10.08                                                                                                  1130000 1142000 1151000 1124000 294411
2014.10.10                                                                                                  1105000 1100000 1114000 1099000 436749
2014.10.13                                                                                                  1108000 1082000 1127000 1078000 226895
2014.10.14                                                                                                  1127000 1127000 1146000 1120000 331451
2014.10.15                                                                                                  1125000 1128000 1145000 1120000 282872
2014.10.16                                                                                                  1115000 1116000 1121000 1104000 302966
2014.10.17                                                                                                  1089000 1106000 1115000 1087000 325635
2014.10.20                                                                                                  1106000 1115000 1117000 1101000 189535
2014.10.21                                                                                                  1083000 1094000 1100000 1081000 235321
2014.10.22                                                                                                  1104000 1097000 1104000 1090000 222554
2014.10.23                                                                                                  1094000 1113000 1113000 1090000 170118
2014.10.24                                                                                                  1112000 1103000 1112000 1092000 167569
2014.10.27                                                                                                  1095000 1101000 1111000 1087000 167772
2014.10.28                                                                                                  1091000 1090000 1100000 1086000 124877
2014.10.29                                                                                                  1130000 1100000 1130000 1090000 274522
2014.10.30                                                                                                  1181000 1129000 1183000 1115000 491339
2014.10.31                                                                                                  1244000 1198000 1250000 1185000 772463
2014.11.03                                                                                                  1235000 1250000 1252000 1216000 269516
2014.11.04                                                                                                  1217000 1219000 1242000 1205000 260006
2014.11.05                                                                                                  1202000 1215000 1225000 1194000 203243
2014.11.06                                                                                                  1204000 1198000 1210000 1193000 171403
2014.11.07                                                                                                  1206000 1218000 1218000 1195000 120604
2014.11.10                                                                                                  1268000 1226000 1269000 1222000 384058
2014.11.11                                                                                                  1231000 1255000 1261000 1227000 242828
2014.11.12                                                                                                  1230000 1231000 1234000 1219000 181592
2014.11.13                                                                                                  1200000 1228000 1232000 1199000 230943
2014.11.14                                                                                                  1194000 1201000 1201000 1180000 212435
2014.11.17                                                                                                  1205000 1190000 1220000 1182000 193879
2014.11.18                                                                                                  1220000 1220000 1227000 1215000 215094
2014.11.19                                                                                                  1218000 1238000 1238000 1212000 250055
2014.11.20                                                                                                  1210000 1206000 1220000 1206000 200483
2014.11.21                                                                                                  1223000 1219000 1226000 1217000 246727
2014.11.24                                                                                                  1220000 1247000 1248000 1210000 205686
2014.11.25                                                                                                  1190000 1224000 1224000 1190000 356221
2014.11.26                                                                                                  1201000 1190000 1211000 1182000 245758
2014.11.27                                                                                                  1264000 1273000 1301000 1264000 887556
2014.11.28                                                                                                  1287000 1295000 1296000 1274000 196891
2014.12.01                                                                                                  1295000 1294000 1298000 1287000 257337
2014.12.02                                                                                                  1295000 1295000 1295000 1266000 184454
2014.12.03                                                                                                  1298000 1300000 1301000 1295000 194710
2014.12.04                                                                                                  1300000 1302000 1303000 1298000 177427
2014.12.05                                                                                                  1302000 1314000 1314000 1300000 112756
2014.12.08                                                                                                  1319000 1303000 1321000 1302000 158331
2014.12.09                                                                                                  1349000 1319000 1357000 1319000 271062
2014.12.10                                                                                                  1317000 1346000 1346000 1317000 319556
2014.12.11                                                                                                  1305000 1317000 1319000 1294000 409817
2014.12.12                                                                                                  1286000 1303000 1304000 1274000 287945
2014.12.15                                                                                                  1273000 1280000 1280000 1260000 286759
2014.12.16                                                                                                  1279000 1270000 1289000 1268000 257895
2014.12.17                                                                                                  1266000 1279000 1283000 1253000 261773
2014.12.18                                                                                                  1266000 1266000 1279000 1252000 236165
2014.12.19                                                                                                  1328000 1294000 1328000 1287000 367130
2014.12.22                                                                                                  1345000 1345000 1347000 1318000 358877
2014.12.23                                                                                                  1339000 1346000 1349000 1337000 219527
2014.12.24                                                                                                  1343000 1339000 1343000 1339000 125140
2014.12.26                                                                                                  1352000 1343000 1355000 1343000 229762
2014.12.29                                                                                                  1329000 1345000 1347000 1329000 192749
2014.12.30                                                                                                  1327000 1330000 1335000 1321000 212982
2015.01.02                                                                                                  1330000 1340000 1340000 1327000 175499
2015.01.05                                                                                                  1333000 1336000 1336000 1313000 202790
2015.01.06                                                                                                  1295000 1315000 1317000 1288000 304710
2015.01.07                                                                                                  1307000 1294000 1311000 1282000 286455
2015.01.08                                                                                                  1314000 1339000 1339000 1310000 289552
2015.01.09                                                                                                  1314000 1314000 1322000 1314000 186248
2015.01.12                                                                                                  1316000 1313000 1319000 1301000 166508
2015.01.13                                                                                                  1339000 1314000 1340000 1300000 245868
2015.01.14                                                                                                  1345000 1339000 1355000 1335000 286645
2015.01.15                                                                                                  1334000 1345000 1349000 1329000 282078
2015.01.16                                                                                                  1316000 1334000 1334000 1313000 271370
2015.01.19                                                                                                  1343000 1329000 1349000 1320000 133459
2015.01.20                                                                                                  1372000 1350000 1372000 1345000 265561
2015.01.21                                                                                                  1395000 1367000 1395000 1360000 332253
2015.01.22                                                                                                  1378000 1398000 1399000 1378000 359154
2015.01.23                                                                                                  1386000 1400000 1400000 1377000 257175
2015.01.26                                                                                                  1389000 1375000 1395000 1364000 203070
2015.01.27                                                                                                  1400000 1375000 1400000 1374000 199144
2015.01.28                                                                                                  1378000 1386000 1390000 1374000 216630
2015.01.29                                                                                                  1360000 1368000 1395000 1357000 274045
2015.01.30                                                                                                  1365000 1360000 1377000 1360000 322200
2015.02.02                                                                                                  1368000 1365000 1377000 1356000 210420
2015.02.03                                                                                                  1366000 1380000 1380000 1359000 113088
2015.02.04                                                                                                  1359000 1375000 1381000 1359000 186578
2015.02.05                                                                                                  1358000 1359000 1369000 1346000 135408
2015.02.06                                                                                                  1372000 1346000 1374000 1336000 160101
2015.02.09                                                                                                  1395000 1360000 1399000 1357000 173870
2015.02.10                                                                                                  1378000 1400000 1400000 1377000 130387
2015.02.11                                                                                                  1355000 1374000 1374000 1354000 199476
2015.02.12                                                                                                  1344000 1340000 1358000 1331000 214964
2015.02.13                                                                                                  1361000 1360000 1361000 1345000 130458
2015.02.16                                                                                                  1374000 1368000 1374000 1361000 124530
2015.02.17                                                                                                  1377000 1374000 1377000 1364000 114900
2015.02.23                                                                                                  1367000 1378000 1390000 1366000 306036
2015.02.24                                                                                                  1367000 1385000 1389000 1364000 217265
2015.02.25                                                                                                  1379000 1380000 1385000 1373000 167485
2015.02.26                                                                                                  1375000 1379000 1380000 1368000 163583
2015.02.27                                                                                                  1357000 1375000 1376000 1357000 260188
2015.03.02                                                                                                  1423000 1375000 1423000 1367000 436112
2015.03.03                                                                                                  1418000 1435000 1437000 1406000 274976
2015.03.04                                                                                                  1437000 1411000 1440000 1410000 232062
2015.03.05                                                                                                  1422000 1439000 1443000 1417000 192312
2015.03.06                                                                                                  1442000 1414000 1449000 1406000 234670
2015.03.09                                                                                                  1420000 1440000 1440000 1420000 156292
2015.03.10                                                                                                  1421000 1434000 1443000 1420000 208397
2015.03.11                                                                                                  1474000 1419000 1479000 1418000 422173
2015.03.12                                                                                                  1447000 1460000 1473000 1447000 383064
2015.03.13                                                                                                  1457000 1461000 1479000 1455000 188262
2015.03.16                                                                                                  1470000 1458000 1487000 1455000 179491
2015.03.17                                                                                                  1497000 1470000 1500000 1460000 273223
2015.03.18                                                                                                  1503000 1496000 1506000 1486000 249287
2015.03.19                                                                                                  1470000 1510000 1510000 1470000 264516
2015.03.20                                                                                                  1464000 1475000 1480000 1460000 254099
2015.03.23                                                                                                  1467000 1462000 1474000 1458000 162458
2015.03.24                                                                                                  1476000 1455000 1478000 1455000 182263
2015.03.25                                                                                                  1485000 1487000 1488000 1472000 187381
2015.03.26                                                                                                  1421000 1450000 1456000 1421000 420119
2015.03.27                                                                                                  1421000 1415000 1448000 1415000 321316
2015.03.30                                                                                                  1428000 1425000 1434000 1412000 179110
2015.03.31                                                                                                  1441000 1449000 1452000 1430000 196853
2015.04.01                                                                                                  1423000 1437000 1437000 1420000 145321
2015.04.02                                                                                                  1434000 1434000 1440000 1423000 138068
2015.04.03                                                                                                  1434000 1434000 1440000 1420000 125403
2015.04.06                                                                                                  1470000 1443000 1490000 1435000 211652
2015.04.07                                                                                                  1462000 1478000 1485000 1462000 190521
2015.04.08                                                                                                  1479000 1470000 1485000 1460000 155468
2015.04.09                                                                                                  1483000 1470000 1489000 1470000 182151
2015.04.10                                                                                                  1490000 1480000 1494000 1478000 199202
2015.04.13                                                                                                  1479000 1479000 1491000 1468000 205866
2015.04.14                                                                                                  1474000 1485000 1485000 1465000 188595
2015.04.15                                                                                                  1446000 1460000 1470000 1427000 271021
2015.04.16                                                                                                  1477000 1462000 1477000 1447000 215247
2015.04.17                                                                                                  1450000 1477000 1478000 1447000 203446
2015.04.20                                                                                                  1430000 1446000 1448000 1423000 247898
2015.04.21                                                                                                  1444000 1421000 1445000 1420000 237053
2015.04.22                                                                                                  1461000 1444000 1473000 1436000 253111
2015.04.23                                                                                                  1451000 1470000 1470000 1440000 184903
2015.04.24                                                                                                  1410000 1449000 1455000 1400000 381798
2015.04.27                                                                                                  1395000 1410000 1411000 1375000 330343
2015.04.28                                                                                                  1366000 1390000 1400000 1359000 313946
2015.04.29                                                                                                  1385000 1367000 1394000 1364000 217913
2015.04.30                                                                                                  1410000 1385000 1418000 1379000 367057
2015.05.04                                                                                                  1400000 1407000 1423000 1397000 165674
2015.05.06                                                                                                  1362000 1390000 1391000 1356000 265410
2015.05.07                                                                                                  1370000 1362000 1375000 1354000 205148
2015.05.08                                                                                                  1338000 1366000 1370000 1338000 189762
2015.05.11                                                                                                  1336000 1360000 1360000 1336000 192809
2015.05.12                                                                                                  1331000 1345000 1353000 1324000 212664
2015.05.13                                                                                                  1333000 1349000 1349000 1326000 197545
2015.05.14                                                                                                  1340000 1341000 1343000 1328000 169770
2015.05.15                                                                                                  1326000 1355000 1356000 1321000 178447
2015.05.18                                                                                                  1320000 1335000 1335000 1309000 192537
2015.05.19                                                                                                  1338000 1321000 1355000 1307000 173618
2015.05.20                                                                                                  1366000 1349000 1370000 1341000 205829
2015.05.21                                                                                                  1352000 1371000 1372000 1344000 144212
2015.05.22                                                                                                  1350000 1353000 1353000 1335000 163916
2015.05.26                                                                                                  1362000 1366000 1369000 1336000 200683
2015.05.27                                                                                                  1314000 1360000 1366000 1313000 345309
2015.05.28                                                                                                  1309000 1317000 1321000 1301000 300963
2015.05.29                                                                                                  1307000 1320000 1321000 1297000 347615
2015.06.01                                                                                                  1291000 1300000 1301000 1288000 218439
2015.06.02                                                                                                  1303000 1300000 1303000 1288000 175151
2015.06.03                                                                                                  1273000 1303000 1316000 1265000 235388
2015.06.04                                                                                                  1337000 1315000 1341000 1305000 388239
2015.06.05                                                                                                  1341000 1325000 1355000 1320000 196563
2015.06.08                                                                                                  1314000 1345000 1347000 1313000 202379
2015.06.09                                                                                                  1282000 1300000 1310000 1268000 274705
2015.06.10                                                                                                  1262000 1282000 1294000 1262000 250034
2015.06.11                                                                                                  1257000 1263000 1274000 1253000 306281
2015.06.12                                                                                                  1277000 1278000 1287000 1264000 234830
2015.06.15                                                                                                  1270000 1255000 1274000 1255000 161356
2015.06.16                                                                                                  1255000 1270000 1274000 1245000 255352
2015.06.17                                                                                                  1254000 1250000 1266000 1240000 189046
2015.06.18                                                                                                  1265000 1259000 1279000 1251000 164952
2015.06.19                                                                                                  1266000 1266000 1278000 1260000 141895
2015.06.22                                                                                                  1281000 1291000 1296000 1276000 127418
2015.06.23                                                                                                  1321000 1309000 1328000 1291000 203180
2015.06.24                                                                                                  1302000 1300000 1311000 1291000 203960
2015.06.25                                                                                                  1269000 1290000 1303000 1269000 213916
2015.06.26                                                                                                  1278000 1252000 1290000 1252000 206950
2015.06.29                                                                                                  1281000 1269000 1285000 1256000 230399
2015.06.30                                                                                                  1268000 1276000 1285000 1266000 197407
2015.07.01                                                                                                  1295000 1268000 1302000 1259000 166498
2015.07.02                                                                                                  1299000 1286000 1304000 1285000 164460
2015.07.03                                                                                                  1268000 1287000 1294000 1267000 142604
2015.07.06                                                                                                  1230000 1253000 1260000 1223000 201999
